jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|tmParams|minThreshold,  modelParams|sensorParams|encoders|Grippe:n,  modelParams|sensorParams|encoders|wstday_timeOfDay:radius,  modelParams|tmParams|activationThreshold,  modelParams|tmParams|pamLength,  modelParams|sensorParams|encoders|Influenza:n,  modelParams|clParams|alpha,  modelParams|sensorParams|encoders|faelle:n,  modelParams|sensorParams|encoders|wstday_weekend:radius,  modelParams|sensorParams|encoders|wstday_dayOfWeek:radius,  modelParams|sensorParams|encoders|_classifierInput|n,  modelParams|spParams|synPermInactiveDec,  multiStepBestPredictions:multiStep:errorMetric='aae':steps=[1]:window=1000:field=faelle,  multiStepBestPredictions:multiStep:errorMetric='altMAPE':steps=[1]:window=1000:field=faelle, 
1032,  3004,  completed,  eof,  2018-02-14 10:22:59,  2018-02-14 10:23:06,  7,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.015953518938.modelParams|sensorParams|encoders|faelle:n_148.modelParams|sensorParams|encoders|wstday_weekend:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_103.modelParams|spParams|synPermInactiveDec_0.0685956521553,  530,  10,  None,  None,  13,  2,  None,  0.015953518938,  148,  1,  None,  103,  0.0685956521553,  27.0713905103,  53.597685467, 
1032,  3005,  completed,  eof,  2018-02-14 10:22:59,  2018-02-14 10:23:05,  6,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.015953518938.modelParams|sensorParams|encoders|wstday_weekend:radius_1.modelParams|sensorParams|encoders|wstday_dayOfWeek:radius_4.07795696221.modelParams|sensorParams|encoders|_classifierInput|n_152.modelParams|spParams|synPermInactiveDec_0.0685956521553,  530,  10,  None,  None,  13,  2,  None,  0.015953518938,  None,  1,  4.07795696221,  152,  0.0685956521553,  34.0902020265,  67.4939813317, 
1032,  3006,  completed,  eof,  2018-02-14 10:23:00,  2018-02-14 10:23:06,  6,  modelParams|tmParams|minThreshold_10.modelParams|sensorParams|encoders|wstday_timeOfDay:radius_7.59507704661.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0153826742222.modelParams|sensorParams|encoders|wstday_weekend:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_103.modelParams|spParams|synPermInactiveDec_0.0685956521553,  530,  10,  None,  7.59507704661,  13,  2,  None,  0.0153826742222,  None,  1,  None,  103,  0.0685956521553,  36.6534463849,  72.5688578825, 
1032,  3007,  completed,  eof,  2018-02-14 10:23:06,  2018-02-14 10:23:14,  8,  modelParams|tmParams|minThreshold_10.modelParams|sensorParams|encoders|Grippe:n_163.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0441619773334.modelParams|sensorParams|encoders|wstday_weekend:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_246.modelParams|spParams|synPermInactiveDec_0.084543043534,  530,  10,  163,  None,  13,  2,  None,  0.0441619773334,  None,  1,  None,  246,  0.084543043534,  39.8422484626,  78.8822539644, 
1032,  3008,  completed,  eof,  2018-02-14 10:23:06,  2018-02-14 10:23:14,  8,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0348350539703.modelParams|sensorParams|encoders|faelle:n_243.modelParams|sensorParams|encoders|wstday_weekend:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_207.modelParams|spParams|synPermInactiveDec_0.0776752343258,  530,  10,  None,  None,  13,  2,  None,  0.0348350539703,  243,  1,  None,  207,  0.0776752343258,  29.1227768638,  57.6591525167, 
1032,  3009,  completed,  eof,  2018-02-14 10:23:07,  2018-02-14 10:23:13,  6,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0348350539703.modelParams|sensorParams|encoders|wstday_weekend:radius_1.modelParams|sensorParams|encoders|wstday_dayOfWeek:radius_4.54427293086.modelParams|sensorParams|encoders|_classifierInput|n_197.modelParams|spParams|synPermInactiveDec_0.0776752343258,  530,  10,  None,  None,  13,  2,  None,  0.0348350539703,  None,  1,  4.54427293086,  197,  0.0776752343258,  47.8697960358,  94.775710554, 
1032,  3010,  completed,  eof,  2018-02-14 10:23:07,  2018-02-14 10:23:14,  7,  modelParams|tmParams|minThreshold_10.modelParams|sensorParams|encoders|wstday_timeOfDay:radius_7.50777119573.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.036292594968.modelParams|sensorParams|encoders|wstday_weekend:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_207.modelParams|spParams|synPermInactiveDec_0.0776752343258,  530,  10,  None,  7.50777119573,  13,  2,  None,  0.036292594968,  None,  1,  None,  207,  0.0776752343258,  50.1967565543,  99.3827771145, 
1032,  3011,  completed,  eof,  2018-02-14 10:23:14,  2018-02-14 10:23:21,  7,  modelParams|tmParams|minThreshold_10.modelParams|sensorParams|encoders|Grippe:n_137.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0122106176345.modelParams|sensorParams|encoders|wstday_weekend:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_137.modelParams|spParams|synPermInactiveDec_0.0632221907918,  530,  10,  137,  None,  13,  2,  None,  0.0122106176345,  None,  1,  None,  137,  0.0632221907918,  32.4899977304,  64.3257936276, 
1032,  3012,  completed,  eof,  2018-02-14 10:23:14,  2018-02-14 10:23:21,  7,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0124656107842.modelParams|sensorParams|encoders|faelle:n_123.modelParams|sensorParams|encoders|wstday_weekend:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_137.modelParams|spParams|synPermInactiveDec_0.0632221907918,  530,  10,  None,  None,  13,  2,  None,  0.0124656107842,  123,  1,  None,  137,  0.0632221907918,  28.7830013161,  56.9864429665, 
1032,  3013,  completed,  eof,  2018-02-14 10:23:14,  2018-02-14 10:23:20,  6,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0124656107842.modelParams|sensorParams|encoders|wstday_weekend:radius_1.modelParams|sensorParams|encoders|wstday_dayOfWeek:radius_4.40359191826.modelParams|sensorParams|encoders|_classifierInput|n_177.modelParams|spParams|synPermInactiveDec_0.0632221907918,  530,  10,  None,  None,  13,  2,  None,  0.0124656107842,  None,  1,  4.40359191826,  177,  0.0632221907918,  30.7603689335,  60.9013629471, 
1032,  3014,  completed,  eof,  2018-02-14 10:23:15,  2018-02-14 10:23:20,  5,  modelParams|tmParams|minThreshold_10.modelParams|sensorParams|encoders|wstday_timeOfDay:radius_8.3394635446.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0122106176345.modelParams|sensorParams|encoders|wstday_weekend:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_137.modelParams|spParams|synPermInactiveDec_0.0632221907918,  530,  10,  None,  8.3394635446,  13,  2,  None,  0.0122106176345,  None,  1,  None,  137,  0.0632221907918,  32.7747677148,  64.889599615, 
1032,  3015,  completed,  eof,  2018-02-14 10:23:20,  2018-02-14 10:23:28,  8,  modelParams|tmParams|minThreshold_10.modelParams|sensorParams|encoders|Grippe:n_115.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0315952691901.modelParams|sensorParams|encoders|wstday_weekend:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_183.modelParams|spParams|synPermInactiveDec_0.0662108864811,  530,  10,  115,  None,  13,  2,  None,  0.0315952691901,  None,  1,  None,  183,  0.0662108864811,  39.7278102937,  78.6556818945, 
1032,  3016,  completed,  eof,  2018-02-14 10:23:20,  2018-02-14 10:23:29,  9,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0307085729083.modelParams|sensorParams|encoders|faelle:n_170.modelParams|sensorParams|encoders|wstday_weekend:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_183.modelParams|spParams|synPermInactiveDec_0.0662108864811,  530,  10,  None,  None,  13,  2,  None,  0.0307085729083,  170,  1,  None,  183,  0.0662108864811,  27.2844412716,  54.0194971095, 
1032,  3017,  completed,  eof,  2018-02-14 10:23:21,  2018-02-14 10:23:28,  7,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.02779695252.modelParams|sensorParams|encoders|wstday_weekend:radius_1.modelParams|sensorParams|encoders|wstday_dayOfWeek:radius_4.41121632483.modelParams|sensorParams|encoders|_classifierInput|n_194.modelParams|spParams|synPermInactiveDec_0.0605152658234,  530,  10,  None,  None,  13,  2,  None,  0.02779695252,  None,  1,  4.41121632483,  194,  0.0605152658234,  42.5213519439,  84.1865158814, 
1032,  3018,  completed,  eof,  2018-02-14 10:23:21,  2018-02-14 10:23:28,  7,  modelParams|tmParams|minThreshold_10.modelParams|sensorParams|encoders|wstday_timeOfDay:radius_7.2148194646.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0290198165335.modelParams|sensorParams|encoders|wstday_weekend:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_211.modelParams|spParams|synPermInactiveDec_0.0605152658234,  530,  10,  None,  7.2148194646,  13,  2,  None,  0.0290198165335,  None,  1,  None,  211,  0.0605152658234,  43.093422549,  85.319138173, 
1032,  3019,  completed,  eof,  2018-02-14 10:23:29,  2018-02-14 10:23:36,  7,  modelParams|tmParams|minThreshold_10.modelParams|sensorParams|encoders|Grippe:n_141.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0163337840509.modelParams|sensorParams|encoders|wstday_weekend:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_148.modelParams|spParams|synPermInactiveDec_0.0630688894881,  530,  10,  141,  None,  13,  2,  None,  0.0163337840509,  None,  1,  None,  148,  0.0630688894881,  38.0268806848,  75.2880717177, 
1032,  3020,  completed,  eof,  2018-02-14 10:23:29,  2018-02-14 10:23:35,  6,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.015004322896.modelParams|sensorParams|encoders|faelle:n_138.modelParams|sensorParams|encoders|wstday_weekend:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_102.modelParams|spParams|synPermInactiveDec_0.0756698163894,  530,  10,  None,  None,  13,  2,  None,  0.015004322896,  138,  1,  None,  102,  0.0756698163894,  27.7237746585,  54.8893176929, 
1032,  3021,  completed,  eof,  2018-02-14 10:23:29,  2018-02-14 10:23:34,  5,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0120927025077.modelParams|sensorParams|encoders|wstday_weekend:radius_1.modelParams|sensorParams|encoders|wstday_dayOfWeek:radius_4.79471138155.modelParams|sensorParams|encoders|_classifierInput|n_162.modelParams|spParams|synPermInactiveDec_0.0699741957317,  530,  10,  None,  None,  13,  2,  None,  0.0120927025077,  None,  1,  4.79471138155,  162,  0.0699741957317,  30.8916608005,  61.1613030558, 
1032,  3022,  completed,  eof,  2018-02-14 10:23:30,  2018-02-14 10:23:34,  4,  modelParams|tmParams|minThreshold_10.modelParams|sensorParams|encoders|wstday_timeOfDay:radius_9.23777772838.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0126324398347.modelParams|sensorParams|encoders|wstday_weekend:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_129.modelParams|spParams|synPermInactiveDec_0.0699741957317,  530,  10,  None,  9.23777772838,  13,  2,  None,  0.0126324398347,  None,  1,  None,  129,  0.0699741957317,  33.9000659251,  67.1175376114, 
1032,  3023,  completed,  eof,  2018-02-14 10:23:34,  2018-02-14 10:23:41,  7,  modelParams|tmParams|minThreshold_10.modelParams|sensorParams|encoders|Grippe:n_156.modelParams|tmParams|activationThreshold_14.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0166278901211.modelParams|sensorParams|encoders|wstday_weekend:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_149.modelParams|spParams|synPermInactiveDec_0.0550489445365,  530,  10,  156,  None,  14,  2,  None,  0.0166278901211,  None,  1,  None,  149,  0.0550489445365,  34.4472655253,  68.200918683, 
1032,  3024,  completed,  eof,  2018-02-14 10:23:35,  2018-02-14 10:23:41,  6,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0199168986725.modelParams|sensorParams|encoders|faelle:n_180.modelParams|sensorParams|encoders|wstday_weekend:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_122.modelParams|spParams|synPermInactiveDec_0.0607445651942,  530,  10,  None,  None,  13,  2,  None,  0.0199168986725,  180,  1,  None,  122,  0.0607445651942,  28.4761221938,  56.3788638816, 
1032,  3025,  completed,  eof,  2018-02-14 10:23:36,  2018-02-14 10:23:41,  5,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0170052782842.modelParams|sensorParams|encoders|wstday_weekend:radius_1.modelParams|sensorParams|encoders|wstday_dayOfWeek:radius_5.13643263453.modelParams|sensorParams|encoders|_classifierInput|n_204.modelParams|spParams|synPermInactiveDec_0.0550489445365,  530,  10,  None,  None,  13,  2,  None,  0.0170052782842,  None,  1,  5.13643263453,  204,  0.0550489445365,  33.2114950928,  65.7542606539, 
1032,  3026,  completed,  eof,  2018-02-14 10:23:36,  2018-02-14 10:23:41,  5,  modelParams|tmParams|minThreshold_10.modelParams|sensorParams|encoders|wstday_timeOfDay:radius_10.0308175305.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0166278901211.modelParams|sensorParams|encoders|wstday_weekend:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_149.modelParams|spParams|synPermInactiveDec_0.0550489445365,  530,  10,  None,  10.0308175305,  13,  2,  None,  0.0166278901211,  None,  1,  None,  149,  0.0550489445365,  34.2200046305,  67.7509729013, 
1032,  3027,  completed,  eof,  2018-02-14 10:23:41,  2018-02-14 10:23:46,  5,  modelParams|tmParams|minThreshold_10.modelParams|sensorParams|encoders|Grippe:n_51.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.00426055923715.modelParams|sensorParams|encoders|wstday_weekend:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_89.modelParams|spParams|synPermInactiveDec_0.0830046860648,  530,  10,  51,  None,  12,  2,  None,  0.00426055923715,  None,  1,  None,  89,  0.0830046860648,  34.7272591714,  68.7552681675, 
1032,  3028,  completed,  eof,  2018-02-14 10:23:41,  2018-02-14 10:23:47,  6,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.00278197399143.modelParams|sensorParams|encoders|faelle:n_96.modelParams|sensorParams|encoders|wstday_weekend:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_44.modelParams|spParams|synPermInactiveDec_0.0873951055092,  530,  10,  None,  None,  12,  1,  None,  0.00278197399143,  96,  1,  None,  44,  0.0873951055092,  24.602962428,  48.7105322968, 
1032,  3029,  completed,  eof,  2018-02-14 10:23:41,  2018-02-14 10:23:46,  5,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.0001.modelParams|sensorParams|encoders|wstday_weekend:radius_1.modelParams|sensorParams|encoders|wstday_dayOfWeek:radius_4.05549306882.modelParams|sensorParams|encoders|_classifierInput|n_100.modelParams|spParams|synPermInactiveDec_0.0816994848515,  530,  10,  None,  None,  12,  1,  None,  0.0001,  None,  1,  4.05549306882,  100,  0.0816994848515,  19.393194707,  38.3958980501, 
1032,  3030,  completed,  eof,  2018-02-14 10:23:42,  2018-02-14 10:23:46,  4,  modelParams|tmParams|minThreshold_10.modelParams|sensorParams|encoders|wstday_timeOfDay:radius_7.124324939.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.000813131457959.modelParams|sensorParams|encoders|wstday_weekend:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_72.modelParams|spParams|synPermInactiveDec_0.0816994848515,  530,  10,  None,  7.124324939,  12,  2,  None,  0.000813131457959,  None,  1,  None,  72,  0.0816994848515,  19.449905482,  38.5081777013, 
1032,  3031,  completed,  eof,  2018-02-14 10:23:46,  2018-02-14 10:23:53,  7,  modelParams|tmParams|minThreshold_10.modelParams|sensorParams|encoders|Grippe:n_135.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.00899452204315.modelParams|sensorParams|encoders|wstday_weekend:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_133.modelParams|spParams|synPermInactiveDec_0.0602589884897,  530,  10,  135,  None,  13,  2,  None,  0.00899452204315,  None,  1,  None,  133,  0.0602589884897,  33.6295082631,  66.5818700969, 
1032,  3032,  completed,  eof,  2018-02-14 10:23:46,  2018-02-14 10:23:53,  7,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0158717456537.modelParams|sensorParams|encoders|faelle:n_143.modelParams|sensorParams|encoders|wstday_weekend:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_109.modelParams|spParams|synPermInactiveDec_0.0685608494628,  530,  10,  None,  None,  13,  2,  None,  0.0158717456537,  143,  1,  None,  109,  0.0685608494628,  27.2386067778,  53.9287510216, 
1032,  3033,  completed,  eof,  2018-02-14 10:23:47,  2018-02-14 10:23:52,  5,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.0001.modelParams|sensorParams|encoders|wstday_weekend:radius_1.modelParams|sensorParams|encoders|wstday_dayOfWeek:radius_4.00806776728.modelParams|sensorParams|encoders|_classifierInput|n_121.modelParams|spParams|synPermInactiveDec_0.0798440660822,  530,  10,  None,  None,  12,  1,  None,  0.0001,  None,  1,  4.00806776728,  121,  0.0798440660822,  19.393194707,  38.3958980501, 
1032,  3034,  completed,  eof,  2018-02-14 10:23:47,  2018-02-14 10:23:52,  5,  modelParams|tmParams|minThreshold_10.modelParams|sensorParams|encoders|wstday_timeOfDay:radius_7.06247575222.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0001.modelParams|sensorParams|encoders|wstday_weekend:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_81.modelParams|spParams|synPermInactiveDec_0.0798440660822,  530,  10,  None,  7.06247575222,  12,  2,  None,  0.0001,  None,  1,  None,  81,  0.0798440660822,  19.449905482,  38.5081777013, 
1032,  3035,  completed,  eof,  2018-02-14 10:23:52,  2018-02-14 10:23:58,  6,  modelParams|tmParams|minThreshold_9.modelParams|sensorParams|encoders|Grippe:n_64.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.00499907175673.modelParams|sensorParams|encoders|wstday_weekend:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_92.modelParams|spParams|synPermInactiveDec_0.0732894788228,  530,  9,  64,  None,  13,  2,  None,  0.00499907175673,  None,  1,  None,  92,  0.0732894788228,  37.0914106125,  73.435967716, 
1032,  3036,  completed,  eof,  2018-02-14 10:23:52,  2018-02-14 10:23:58,  6,  modelParams|tmParams|minThreshold_9.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.0001.modelParams|sensorParams|encoders|faelle:n_53.modelParams|sensorParams|encoders|wstday_weekend:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.098911651033,  530,  9,  None,  None,  12,  1,  None,  0.0001,  53,  1,  None,  28,  0.098911651033,  35.1176538911,  69.5281968201, 
1032,  3037,  completed,  eof,  2018-02-14 10:23:53,  2018-02-14 10:23:58,  5,  modelParams|tmParams|minThreshold_9.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.0001.modelParams|sensorParams|encoders|wstday_weekend:radius_1.modelParams|sensorParams|encoders|wstday_dayOfWeek:radius_4.63583195631.modelParams|sensorParams|encoders|_classifierInput|n_67.modelParams|spParams|synPermInactiveDec_0.0917921252109,  530,  9,  None,  None,  12,  1,  None,  0.0001,  None,  1,  4.63583195631,  67,  0.0917921252109,  19.449905482,  38.5081777013, 
1032,  3038,  completed,  eof,  2018-02-14 10:23:53,  2018-02-14 10:23:58,  5,  modelParams|tmParams|minThreshold_9.modelParams|sensorParams|encoders|wstday_timeOfDay:radius_8.09429897032.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0001.modelParams|sensorParams|encoders|wstday_weekend:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_51.modelParams|spParams|synPermInactiveDec_0.0917921252109,  530,  9,  None,  8.09429897032,  12,  2,  None,  0.0001,  None,  1,  None,  51,  0.0917921252109,  24.1395623153,  47.7930628571, 
1032,  3039,  completed,  eof,  2018-02-14 10:23:58,  2018-02-14 10:24:04,  6,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.0001.modelParams|sensorParams|encoders|faelle:n_89.modelParams|sensorParams|encoders|wstday_weekend:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_31.modelParams|spParams|synPermInactiveDec_0.0866269479924,  530,  10,  None,  None,  12,  1,  None,  0.0001,  89,  1,  None,  31,  0.0866269479924,  31.6983764385,  62.7584907219, 
1032,  3040,  completed,  eof,  2018-02-14 10:23:58,  2018-02-14 10:24:03,  5,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.0001.modelParams|sensorParams|encoders|wstday_weekend:radius_1.modelParams|sensorParams|encoders|wstday_dayOfWeek:radius_4.12253635197.modelParams|sensorParams|encoders|_classifierInput|n_102.modelParams|spParams|synPermInactiveDec_0.0795074221703,  530,  10,  None,  None,  12,  1,  None,  0.0001,  None,  1,  4.12253635197,  102,  0.0795074221703,  19.393194707,  38.3958980501, 
1032,  3041,  completed,  eof,  2018-02-14 10:23:59,  2018-02-14 10:24:04,  5,  modelParams|tmParams|minThreshold_10.modelParams|sensorParams|encoders|wstday_timeOfDay:radius_7.32233869888.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0001.modelParams|sensorParams|encoders|wstday_weekend:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_66.modelParams|spParams|synPermInactiveDec_0.0795074221703,  530,  10,  None,  7.32233869888,  12,  2,  None,  0.0001,  None,  1,  None,  66,  0.0795074221703,  19.449905482,  38.5081777013, 
1032,  3042,  completed,  eof,  2018-02-14 10:23:59,  2018-02-14 10:24:05,  6,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.00545764713296.modelParams|sensorParams|encoders|faelle:n_112.modelParams|sensorParams|encoders|wstday_weekend:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_59.modelParams|spParams|synPermInactiveDec_0.0887564608305,  530,  10,  None,  None,  12,  1,  None,  0.00545764713296,  112,  1,  None,  59,  0.0887564608305,  27.2907282799,  54.0319445341, 
1032,  3043,  completed,  eof,  2018-02-14 10:24:04,  2018-02-14 10:24:07,  3,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.00315610542967.modelParams|sensorParams|encoders|wstday_weekend:radius_1.modelParams|sensorParams|encoders|wstday_dayOfWeek:radius_4.44176612503.modelParams|sensorParams|encoders|_classifierInput|n_132.modelParams|spParams|synPermInactiveDec_0.0799106084475,  530,  10,  None,  None,  12,  1,  None,  0.00315610542967,  None,  1,  4.44176612503,  132,  0.0799106084475,  19.4688090737,  38.5456042517, 
1032,  3044,  completed,  eof,  2018-02-14 10:24:04,  2018-02-14 10:24:08,  4,  modelParams|tmParams|minThreshold_10.modelParams|sensorParams|encoders|wstday_timeOfDay:radius_8.05505443557.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.00409889283162.modelParams|sensorParams|encoders|wstday_weekend:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_99.modelParams|spParams|synPermInactiveDec_0.0799106084475,  530,  10,  None,  8.05505443557,  12,  2,  None,  0.00409889283162,  None,  1,  None,  99,  0.0799106084475,  19.7783285899,  39.1584109586, 
