timestamp,Influenza,count
datetime, float, float
T,,
2007-03-11,25.0,205.33333333333334
2007-03-18,23.0,232.66666666666666
2007-03-25,21.0,191.66666666666666
2007-04-01,14.8,116.66666666666667
2007-04-08,4.4,66.33333333333333
2007-04-15,2.2,41.0
2007-04-22,4.4,12.666666666666666
2007-04-29,2.2,6.0
2007-05-06,2.2,2.6666666666666665
2007-05-13,4.2,1.0
2007-05-20,6.2,0.3333333333333333
2007-05-27,4.0,0.3333333333333333
2007-06-03,4.0,0.3333333333333333
2007-06-10,4.0,0.3333333333333333
2007-06-17,4.0,0.0
2007-06-24,2.0,0.3333333333333333
2007-07-01,2.0,0.3333333333333333
2007-07-08,2.0,0.3333333333333333
2007-07-15,2.0,0.0
2007-07-22,0.0,0.0
2007-07-29,0.0,0.0
2007-08-05,0.0,0.0
2007-08-12,0.0,0.0
2007-08-19,0.0,0.0
2007-08-26,0.0,0.0
2007-09-02,0.0,0.0
2007-09-09,0.0,0.0
2007-09-16,0.0,0.0
2007-09-23,0.0,0.0
2007-09-30,0.0,0.0
2007-10-07,0.0,0.0
2007-10-14,1.8,0.0
2007-10-21,1.8,0.0
2007-10-28,1.8,0.3333333333333333
2007-11-04,3.4,0.3333333333333333
2007-11-11,3.4,0.3333333333333333
2007-11-18,1.6,0.0
2007-11-25,1.6,0.0
2007-12-02,3.2,0.3333333333333333
2007-12-09,6.6,0.6666666666666666
2007-12-16,8.4,1.3333333333333333
2007-12-23,8.4,1.3333333333333333
2007-12-30,8.4,1.6666666666666667
2008-01-06,6.8,1.0
2008-01-13,1.8,2.3333333333333335
2008-01-20,1.6,13.333333333333334
2008-01-27,1.6,40.333333333333336
2008-02-03,3.4,59.666666666666664
2008-02-10,5.2,74.0
2008-02-17,7.0,78.33333333333333
2008-02-24,7.0,88.66666666666667
2008-03-02,8.8,88.0
2008-03-09,10.6,74.66666666666667
2008-03-16,8.8,56.666666666666664
2008-03-23,7.0,39.0
2008-03-30,5.4,22.0
2008-04-06,3.6,12.666666666666666
2008-04-13,0.0,9.333333333333334
2008-04-20,0.0,9.0
2008-04-27,4.2,6.333333333333333
2008-05-04,8.2,7.0
2008-05-11,8.2,6.333333333333333
2008-05-18,8.2,5.0
2008-05-25,8.2,0.0
2008-06-01,4.0,0.0
2008-06-08,1.8,0.0
2008-06-15,1.8,0.0
2008-06-22,3.6,0.0
2008-06-29,3.6,0.0
2008-07-06,3.6,0.0
2008-07-13,5.4,0.0
2008-07-20,5.4,0.0
2008-07-27,3.6,0.0
2008-08-03,7.4,0.0
2008-08-10,7.4,0.0
2008-08-17,5.6,0.0
2008-08-24,5.6,0.0
2008-08-31,5.6,0.0
2008-09-07,1.8,0.0
2008-09-14,3.6,0.0
2008-09-21,1.8,0.0
2008-09-28,1.8,0.0
2008-10-05,1.8,0.0
2008-10-12,3.4,0.0
2008-10-19,1.6,0.0
2008-10-26,3.0,0.0
2008-11-02,4.6,0.0
2008-11-09,4.6,0.0
2008-11-16,3.0,0.0
2008-11-23,3.0,0.0
2008-11-30,1.6,0.0
2008-12-07,0.0,1.6666666666666667
2008-12-14,1.8,3.6666666666666665
2008-12-21,1.8,7.666666666666667
2008-12-28,4.0,8.0
2009-01-04,7.2,13.0
2009-01-11,15.0,27.0
2009-01-18,22.4,85.33333333333333
2009-01-25,27.0,172.66666666666666
2009-02-01,28.0,241.66666666666666
2009-02-08,26.4,237.33333333333334
2009-02-15,23.4,163.66666666666666
2009-02-22,17.4,95.33333333333333
2009-03-01,12.8,60.333333333333336
2009-03-08,9.6,57.0
2009-03-15,8.0,49.333333333333336
2009-03-22,3.2,40.333333333333336
2009-03-29,0.0,28.333333333333332
2009-04-05,2.0,19.333333333333332
2009-04-12,2.0,7.666666666666667
2009-04-19,2.0,2.3333333333333335
2009-04-26,22.0,0.3333333333333333
2009-05-03,23.6,2.3333333333333335
2009-05-10,23.2,3.6666666666666665
2009-05-17,25.0,4.0
2009-05-24,26.6,1.6666666666666667
2009-05-31,10.0,0.6666666666666666
2009-06-07,8.4,0.6666666666666666
2009-06-14,8.4,1.6666666666666667
2009-06-21,6.6,3.0
2009-06-28,6.6,3.6666666666666665
2009-07-05,6.4,6.666666666666667
2009-07-12,9.8,8.666666666666666
2009-07-19,10.0,23.0
2009-07-26,15.6,37.0
2009-08-02,15.8,65.0
2009-08-09,18.0,73.66666666666667
2009-08-16,16.4,67.33333333333333
2009-08-23,16.4,55.333333333333336
2009-08-30,12.4,45.0
2009-09-06,15.6,50.333333333333336
2009-09-13,15.0,52.666666666666664
2009-09-20,14.8,59.666666666666664
2009-09-27,16.2,56.0
2009-10-04,16.2,50.0
2009-10-11,14.4,36.0
2009-10-18,14.4,38.0
2009-10-25,17.6,49.0
2009-11-01,22.0,93.66666666666667
2009-11-08,26.6,231.33333333333334
2009-11-15,39.0,471.0
2009-11-22,38.8,686.3333333333334
2009-11-29,35.6,791.3333333333334
2009-12-06,29.6,694.3333333333334
2009-12-13,26.6,555.0
2009-12-20,13.2,398.6666666666667
2009-12-27,8.6,265.6666666666667
2010-01-03,7.0,157.0
2010-01-03,5.4,77.66666666666667
2010-01-10,5.6,54.0
2010-01-17,6.8,40.333333333333336
2010-01-24,10.2,22.333333333333332
2010-01-31,10.2,12.666666666666666
2010-02-07,10.2,9.333333333333334
2010-02-14,10.4,7.0
2010-02-21,7.0,4.666666666666667
2010-02-28,7.2,3.6666666666666665
2010-03-07,7.2,3.0
2010-03-14,7.2,2.6666666666666665
2010-03-21,3.6,3.0
2010-03-28,3.6,1.6666666666666667
2010-04-04,4.2,2.0
2010-04-11,11.4,1.6666666666666667
2010-04-18,11.4,1.6666666666666667
2010-04-25,11.4,1.0
2010-05-02,11.4,0.6666666666666666
2010-05-09,7.2,1.0
2010-05-16,0.0,0.6666666666666666
2010-05-23,0.0,0.3333333333333333
2010-05-30,4.0,0.0
2010-06-06,4.0,0.0
2010-06-13,4.0,0.0
2010-06-20,4.0,0.0
2010-06-27,8.0,0.0
2010-07-04,7.8,0.0
2010-07-11,7.8,0.0
2010-07-18,15.4,0.3333333333333333
2010-07-25,15.4,0.3333333333333333
2010-08-01,15.2,0.3333333333333333
2010-08-08,11.4,0.0
2010-08-15,11.4,0.0
2010-08-22,7.4,0.0
2010-08-29,11.0,0.0
2010-09-05,7.2,0.0
2010-09-12,7.2,0.3333333333333333
2010-09-19,7.2,0.3333333333333333
2010-09-26,3.6,0.3333333333333333
2010-10-03,0.0,0.3333333333333333
2010-10-10,7.0,0.3333333333333333
2010-10-17,7.0,0.3333333333333333
2010-10-24,10.2,0.0
2010-10-31,16.6,0.0
2010-11-07,16.6,0.0
2010-11-14,12.8,0.3333333333333333
2010-11-21,16.0,1.0
2010-11-28,12.8,1.3333333333333333
2010-12-05,6.4,2.6666666666666665
2010-12-12,9.8,5.0
2010-12-19,6.6,8.333333333333334
2010-12-26,3.4,10.666666666666666
2011-01-02,10.4,29.333333333333332
2011-01-09,16.2,101.33333333333333
2011-01-16,15.6,215.33333333333334
2011-01-23,23.0,297.6666666666667
2011-01-30,29.4,330.0
2011-02-06,25.2,341.0
2011-02-13,26.8,329.0
2011-02-20,27.6,292.3333333333333
2011-02-27,21.2,239.66666666666666
2011-03-06,19.6,208.0
2011-03-13,22.4,191.0
2011-03-20,18.8,148.33333333333334
2011-03-27,20.0,103.66666666666667
2011-04-03,22.8,55.0
2011-04-10,19.0,23.666666666666668
2011-04-17,13.4,10.0
2011-04-24,11.6,5.0
2011-05-01,9.6,2.6666666666666665
2011-05-08,5.8,1.0
2011-05-15,5.8,0.6666666666666666
2011-05-22,6.8,0.6666666666666666
2011-05-29,5.8,0.3333333333333333
2011-06-05,7.0,0.3333333333333333
2011-06-12,9.0,0.3333333333333333
2011-06-19,12.6,0.3333333333333333
2011-06-26,13.4,0.0
2011-07-03,13.4,0.0
2011-07-10,11.4,0.0
2011-07-17,10.4,0.0
2011-07-24,7.8,0.0
2011-07-31,6.0,0.0
2011-08-07,6.0,0.0
2011-08-14,5.8,0.0
2011-08-21,6.4,0.0
2011-08-28,6.0,0.0
2011-09-04,6.0,0.0
2011-09-11,5.8,0.0
2011-09-18,7.4,0.0
2011-09-25,5.8,0.0
2011-10-02,6.0,0.0
2011-10-09,7.8,0.0
2011-10-16,7.8,0.0
2011-10-23,6.2,0.0
2011-10-30,6.2,0.0
2011-11-06,8.6,0.0
2011-11-13,9.2,0.0
2011-11-20,9.2,0.3333333333333333
2011-11-27,8.2,0.6666666666666666
2011-12-04,10.6,3.3333333333333335
2011-12-11,8.0,4.333333333333333
2011-12-18,6.4,5.0
2011-12-25,6.6,3.3333333333333335
2012-01-01,7.4,3.0
2012-01-08,7.2,3.6666666666666665
2012-01-15,7.2,4.0
2012-01-22,8.8,16.333333333333332
2012-01-29,10.2,19.0
2012-02-05,10.2,23.666666666666668
2012-02-12,10.4,20.333333333333332
2012-02-19,12.8,37.0
2012-02-26,14.4,47.0
2012-03-04,16.2,52.666666666666664
2012-03-11,17.0,43.666666666666664
2012-03-18,17.0,35.333333333333336
2012-03-25,18.2,23.666666666666668
2012-04-01,15.0,12.666666666666666
2012-04-08,11.8,8.666666666666666
2012-04-15,11.0,7.0
2012-04-22,11.2,6.0
2012-04-29,7.8,3.0
2012-05-06,7.8,1.0
2012-05-13,9.4,1.0
2012-05-20,8.8,0.3333333333333333
2012-05-27,7.0,0.0
2012-06-03,6.8,0.0
2012-06-10,9.0,0.3333333333333333
2012-06-17,7.2,0.3333333333333333
2012-06-24,8.6,0.6666666666666666
2012-07-01,8.4,0.3333333333333333
2012-07-08,9.2,0.3333333333333333
2012-07-15,7.0,0.3333333333333333
2012-07-22,7.0,0.3333333333333333
2012-07-29,5.4,0.3333333333333333
2012-08-05,4.8,0.0
2012-08-12,5.0,0.0
2012-08-19,5.0,0.3333333333333333
2012-08-26,5.8,0.6666666666666666
2012-09-02,6.6,0.6666666666666666
2012-09-09,6.6,0.3333333333333333
2012-09-16,5.6,0.0
2012-09-23,9.2,0.0
2012-09-30,7.6,0.0
2012-10-07,6.0,0.0
2012-10-14,8.2,0.0
2012-10-21,8.8,0.0
2012-10-28,6.6,0.0
2012-11-04,10.8,0.3333333333333333
2012-11-11,13.4,0.6666666666666666
2012-11-18,13.8,0.6666666666666666
2012-11-25,13.2,0.3333333333333333
2012-12-02,12.8,0.6666666666666666
2012-12-09,8.6,1.6666666666666667
2012-12-16,7.8,7.333333333333333
2012-12-23,6.4,9.0
2013-01-06,9.0,8.333333333333334
2013-01-13,16.4,18.0
2013-01-20,28.4,43.666666666666664
2013-01-27,41.4,89.0
2013-02-03,57.0,202.66666666666666
2013-02-10,64.0,301.3333333333333
2013-02-17,74.8,362.6666666666667
2013-02-24,74.8,349.6666666666667
2013-03-03,71.2,362.6666666666667
2013-03-10,61.0,342.3333333333333
2013-03-17,56.0,319.0
2013-03-24,44.2,262.6666666666667
2013-03-31,38.4,228.66666666666666
2013-04-07,35.2,176.33333333333334
2013-04-14,36.2,120.0
2013-04-21,31.8,78.0
2013-04-28,27.6,43.666666666666664
2013-05-05,22.4,19.666666666666668
2013-05-12,17.2,10.0
2013-05-19,14.2,5.0
2013-05-26,13.2,2.3333333333333335
2013-06-02,12.0,1.3333333333333333
2013-06-09,12.8,0.6666666666666666
2013-06-16,12.0,1.0
2013-06-23,7.4,1.3333333333333333
2013-06-30,7.6,1.0
2013-07-07,7.8,0.6666666666666666
2013-07-14,9.0,0.3333333333333333
2013-07-21,8.0,0.3333333333333333
2013-07-28,9.0,0.3333333333333333
2013-08-04,10.6,0.3333333333333333
2013-08-11,10.4,0.6666666666666666
2013-08-18,8.4,0.3333333333333333
2013-08-25,9.2,0.3333333333333333
2013-09-01,10.0,0.0
2013-09-08,10.2,0.0
2013-09-15,9.2,0.0
2013-09-22,10.0,0.0
2013-09-29,11.2,0.0
2013-10-06,10.4,0.0
2013-10-13,9.4,0.0
2013-10-20,10.4,0.3333333333333333
2013-10-27,10.4,0.3333333333333333
2013-11-03,9.2,0.3333333333333333
2013-11-10,10.0,1.0
2013-11-17,10.8,1.0
2013-11-24,9.8,1.3333333333333333
2013-12-01,8.8,0.3333333333333333
2013-12-08,9.4,0.6666666666666666
2013-12-15,9.6,1.3333333333333333
2013-12-22,8.0,1.3333333333333333
2013-12-29,8.8,1.3333333333333333
2014-01-05,10.0,0.6666666666666666
2014-01-12,10.8,3.0
2014-01-19,11.8,5.0
2014-01-26,13.6,9.0
2014-02-02,13.6,9.666666666666666
2014-02-09,14.8,20.0
2014-02-16,14.2,31.333333333333332
2014-02-23,13.8,46.0
2014-03-02,12.6,56.666666666666664
2014-03-09,12.0,60.666666666666664
2014-03-16,11.2,56.0
2014-03-23,11.0,44.666666666666664
2014-03-30,9.0,35.333333333333336
2014-04-06,9.6,29.0
2014-04-13,8.6,22.333333333333332
2014-04-20,7.2,14.0
2014-04-27,5.8,8.0
2014-05-04,6.6,4.0
2014-05-11,5.4,3.3333333333333335
2014-05-18,5.0,3.3333333333333335
2014-05-25,4.6,3.0
2014-06-01,5.4,1.6666666666666667
2014-06-08,4.6,1.3333333333333333
2014-06-15,4.0,0.3333333333333333
2014-06-22,4.2,0.3333333333333333
2014-06-29,4.0,0.0
2014-07-06,3.6,0.0
2014-07-13,4.8,0.0
2014-07-20,5.0,0.0
2014-07-27,4.8,0.3333333333333333
2014-08-03,5.0,0.3333333333333333
2014-08-10,4.8,0.3333333333333333
2014-08-17,3.6,0.0
2014-08-24,4.6,0.3333333333333333
2014-08-31,5.6,0.3333333333333333
2014-09-07,7.6,0.3333333333333333
2014-09-14,7.0,0.3333333333333333
2014-09-21,9.0,1.0
2014-09-28,9.6,1.0
2014-10-05,9.0,0.6666666666666666
2014-10-12,9.6,0.0
2014-10-19,11.6,0.3333333333333333
2014-10-26,10.6,0.6666666666666666
2014-11-02,10.4,0.6666666666666666
2014-11-09,11.4,0.3333333333333333
2014-11-16,9.8,0.3333333333333333
2014-11-23,10.4,1.3333333333333333
2014-11-30,10.4,2.0
2014-12-07,9.0,2.0
2014-12-14,9.2,3.3333333333333335
2014-12-21,9.0,9.0
2014-12-28,7.0,13.666666666666666
2015-01-04,6.0,16.666666666666668
2015-01-11,8.4,22.333333333333332
2015-01-18,12.2,39.666666666666664
2015-01-25,17.2,63.666666666666664
2015-02-01,26.0,103.66666666666667
2015-02-08,35.4,143.66666666666666
2015-02-15,51.6,218.0
2015-02-22,62.6,303.6666666666667
2015-03-01,69.2,396.0
2015-03-08,70.4,433.0
2015-03-15,69.4,416.6666666666667
2015-03-22,55.6,348.6666666666667
2015-03-29,40.8,259.0
2015-04-05,31.6,170.33333333333334
2015-04-12,22.8,99.66666666666667
2015-04-19,15.4,61.333333333333336
2015-04-26,10.0,35.666666666666664
2015-05-03,8.4,25.0
2015-05-10,5.2,14.666666666666666
2015-05-17,3.8,9.666666666666666
2015-05-24,3.4,6.666666666666667
2015-05-31,6.0,4.333333333333333
2015-06-07,7.0,3.0
2015-06-14,7.4,0.6666666666666666
2015-06-21,7.2,1.0
2015-06-28,6.4,0.3333333333333333
2015-07-05,6.0,0.3333333333333333
2015-07-12,5.6,0.0
2015-07-19,5.8,0.0
2015-07-26,5.4,0.0
2015-08-02,6.2,0.3333333333333333
2015-08-09,5.6,0.3333333333333333
2015-08-16,5.2,0.3333333333333333
2015-08-23,4.8,0.0
2015-08-30,5.2,0.3333333333333333
2015-09-06,5.2,0.3333333333333333
2015-09-13,6.6,0.3333333333333333
2015-09-20,7.0,0.3333333333333333
2015-09-27,7.0,0.6666666666666666
2015-10-04,8.0,0.6666666666666666
2015-10-11,7.8,0.6666666666666666
2015-10-18,5.6,0.6666666666666666
2015-10-25,6.0,1.3333333333333333
2015-11-01,7.6,1.6666666666666667
2015-11-08,7.8,2.0
2015-11-15,8.0,1.6666666666666667
2015-11-22,8.4,2.0
2015-11-29,10.4,1.3333333333333333
2015-12-06,8.8,1.6666666666666667
2015-12-13,8.4,2.3333333333333335
2015-12-20,8.2,4.333333333333333
2015-12-27,9.0,6.0
2016-01-03,7.8,7.333333333333333
2016-01-03,9.4,10.333333333333334
2016-01-10,9.6,28.0
2016-01-17,10.4,54.0
2016-01-24,13.4,114.66666666666667
2016-01-31,20.6,196.33333333333334
2016-02-07,22.6,257.3333333333333
2016-02-14,32.6,299.6666666666667
2016-02-21,45.0,350.0
2016-02-28,48.0,429.0
2016-03-06,52.6,545.6666666666666
2016-03-13,60.2,583.6666666666666
2016-03-20,56.6,522.6666666666666
2016-03-27,46.0,369.0
2016-04-03,43.8,228.66666666666666
2016-04-10,34.4,150.66666666666666
2016-04-17,26.4,92.0
2016-04-24,21.8,50.333333333333336
2016-05-01,19.8,24.666666666666668
2016-05-08,16.2,15.666666666666666
2016-05-15,12.4,8.0
2016-05-22,9.8,3.6666666666666665
2016-05-29,8.6,1.0
2016-06-05,7.4,0.6666666666666666
2016-06-12,6.2,0.6666666666666666
2016-06-19,6.2,0.0
2016-06-26,6.2,0.0
2016-07-03,5.8,0.3333333333333333
2016-07-10,7.0,0.6666666666666666
2016-07-17,7.0,0.6666666666666666
2016-07-24,6.0,1.6666666666666667
2016-07-31,6.4,1.3333333333333333
2016-08-07,5.0,1.3333333333333333
2016-08-14,5.4,0.0
2016-08-21,7.0,0.0
2016-08-28,7.6,0.0
2016-09-04,7.6,0.0
2016-09-11,8.2,0.0
2016-09-18,7.2,0.0
2016-09-25,6.8,0.0
2016-10-02,11.2,0.0
2016-10-09,10.4,0.3333333333333333
2016-10-16,11.4,0.6666666666666666
2016-10-23,13.6,0.6666666666666666
2016-10-30,14.2,1.0
2016-11-06,11.8,1.0
2016-11-13,15.0,2.6666666666666665
2016-11-20,13.8,5.0
2016-11-27,12.6,7.666666666666667
2016-12-04,11.4,12.0
2016-12-11,11.2,22.333333333333332
2016-12-18,9.2,38.333333333333336
2016-12-25,13.2,57.0
2017-01-01,16.8,85.0
2017-01-08,21.0,132.33333333333334
2017-01-15,28.2,202.0
2017-01-22,36.4,336.6666666666667
2017-01-29,44.8,455.6666666666667
2017-02-05,59.2,552.3333333333334
2017-02-12,67.4,531.6666666666666
2017-02-19,66.6,479.0
2017-02-26,61.0,372.0
2017-03-05,54.2,249.0
2017-03-12,40.4,134.0
2017-03-19,27.8,62.333333333333336
2017-03-26,20.6,34.0
2017-04-02,16.8,19.333333333333332
2017-04-09,12.4,8.333333333333334
2017-04-16,6.8,5.666666666666667
2017-04-23,8.0,3.0
2017-04-30,7.0,2.3333333333333335
2017-05-07,7.0,1.3333333333333333
2017-05-14,6.4,2.3333333333333335
2017-05-21,10.4,2.0
2017-05-28,10.4,2.0
2017-06-04,9.8,1.0
2017-06-11,9.8,1.3333333333333333
2017-06-18,11.2,1.3333333333333333
2017-06-25,8.2,1.3333333333333333
2017-07-02,6.6,0.6666666666666666
2017-07-09,8.8,0.3333333333333333
2017-07-16,8.4,0.0
2017-07-23,7.0,0.0
2017-07-30,8.8,0.0
2017-08-06,10.2,0.0
2017-08-13,8.6,0.0
2017-08-20,9.2,0.0
2017-08-27,8.6,0.6666666666666666
2017-09-03,6.8,1.0
2017-09-10,6.0,1.3333333333333333
2017-09-17,7.0,0.6666666666666666
2017-09-24,9.0,1.0
2017-10-01,10.0,1.3333333333333333
2017-10-08,11.6,1.6666666666666667
2017-10-15,12.6,2.0
2017-10-22,14.8,2.0
2017-10-29,14.8,2.0
2017-11-05,15.6,1.3333333333333333
2017-11-12,13.6,2.0
2017-11-19,17.0,2.0
2017-11-26,14.4,2.0
2017-12-03,16.0,3.0
2017-12-10,16.2,6.333333333333333
2017-12-17,18.4,10.666666666666666
2017-12-24,18.8,15.0
2018-01-07,20.6,22.666666666666668
2018-01-14,21.2,53.0
2018-01-21,30.4,108.66666666666667
2018-01-28,43.2,97.33333333333333
